invoice_id,full_date,month_name,day_part,branch_code,city,customer_type,gender,product_line_name,payment_name,unit_price,quantity,total,gross_income,rating
676-39-6028,2019-03-30,March,Evening,A,Yangon,Member,Female,Electronic accessories,Cash,64.44,5,338.3100,16.1100,6.6
233-34-0817,2019-02-15,February,Morning,C,Naypyitaw,Member,Female,Electronic accessories,Cash,98.84,1,103.7820,4.9420,8.4
325-90-8763,2019-01-27,January,Afternoon,C,Naypyitaw,Member,Female,Electronic accessories,Cash,46.57,10,488.9850,23.2850,7.6
745-71-3520,2019-02-04,February,Morning,A,Yangon,Member,Female,Electronic accessories,Cash,25.22,7,185.3670,8.8270,8.2
201-86-2184,2019-02-02,February,Evening,B,Mandalay,Member,Female,Electronic accessories,Cash,26.26,7,193.0110,9.1910,9.9
227-07-4446,2019-02-10,February,Evening,C,Naypyitaw,Member,Female,Electronic accessories,Cash,78.13,10,820.3650,39.0650,4.4
211-05-0490,2019-03-03,March,Afternoon,C,Naypyitaw,Member,Female,Electronic accessories,Cash,51.92,5,272.5800,12.9800,7.5
278-97-7759,2019-02-18,February,Evening,A,Yangon,Member,Female,Electronic accessories,Cash,62.48,1,65.6040,3.1240,4.7
866-05-7563,2019-02-09,February,Evening,B,Mandalay,Member,Female,Electronic accessories,Cash,81.40,3,256.4100,12.2100,4.8
346-84-3103,2019-03-02,March,Evening,B,Mandalay,Member,Female,Electronic accessories,Cash,13.22,5,69.4050,3.3050,4.3
466-61-5506,2019-02-26,February,Morning,B,Mandalay,Member,Female,Electronic accessories,Cash,90.70,6,571.4100,27.2100,5.3
319-74-2561,2019-02-21,February,Afternoon,A,Yangon,Member,Female,Electronic accessories,Cash,94.64,3,298.1160,14.1960,5.5
542-41-0513,2019-03-15,March,Morning,B,Mandalay,Member,Female,Electronic accessories,Cash,57.49,4,241.4580,11.4980,6.6
132-32-9879,2019-03-09,March,Evening,B,Mandalay,Member,Female,Electronic accessories,Cash,93.96,4,394.6320,18.7920,9.5
717-96-4189,2019-02-02,February,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,35.49,6,223.5870,10.6470,4.1
114-35-5271,2019-02-07,February,Afternoon,B,Mandalay,Normal,Female,Electronic accessories,Cash,57.91,8,486.4440,23.1640,8.1
257-60-7754,2019-01-08,January,Evening,A,Yangon,Normal,Female,Electronic accessories,Cash,50.23,4,210.9660,10.0460,9.0
711-31-1234,2019-03-16,March,Evening,B,Mandalay,Normal,Female,Electronic accessories,Cash,95.64,4,401.6880,19.1280,7.9
318-81-2368,2019-03-19,March,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,46.20,1,48.5100,2.3100,6.3
213-32-1216,2019-01-23,January,Morning,A,Yangon,Normal,Female,Electronic accessories,Cash,66.06,6,416.1780,19.8180,7.3
556-97-7101,2019-01-01,January,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,63.22,2,132.7620,6.3220,8.5
246-11-3901,2019-02-15,February,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,32.80,10,344.4000,16.4000,6.2
891-01-7034,2019-01-01,January,Evening,B,Mandalay,Normal,Female,Electronic accessories,Cash,74.71,6,470.6730,22.4130,6.7
740-22-2500,2019-01-23,January,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,84.05,3,264.7575,12.6075,9.8
462-78-5240,2019-03-19,March,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,26.61,2,55.8810,2.6610,4.2
122-61-9553,2019-03-14,March,Evening,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,51.32,9,484.9740,23.0940,5.6
320-49-6392,2019-03-04,March,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,30.24,1,31.7520,1.5120,8.4
396-90-2219,2019-02-23,February,Afternoon,B,Mandalay,Normal,Female,Electronic accessories,Cash,14.96,8,125.6640,5.9840,8.6
551-21-3069,2019-02-01,February,Morning,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,23.07,9,218.0115,10.3815,4.9
871-39-9221,2019-02-09,February,Afternoon,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,12.45,6,78.4350,3.7350,4.1
841-35-6630,2019-03-09,March,Evening,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,75.91,6,478.2330,22.7730,8.7
399-46-5918,2019-02-28,February,Evening,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,85.98,8,722.2320,34.3920,8.2
226-31-3081,2019-03-08,March,Morning,C,Naypyitaw,Normal,Female,Electronic accessories,Cash,15.28,5,80.2200,3.8200,9.6
333-23-2632,2019-03-28,March,Evening,A,Yangon,Member,Male,Health and beauty,Cash,10.08,7,74.0880,3.5280,4.2
725-54-0677,2019-03-02,March,Afternoon,C,Naypyitaw,Member,Male,Health and beauty,Cash,85.60,7,629.1600,29.9600,5.3
314-23-4520,2019-01-15,January,Evening,C,Naypyitaw,Member,Male,Health and beauty,Cash,81.23,7,597.0405,28.4305,9.0
729-06-2010,2019-01-06,January,Morning,B,Mandalay,Member,Male,Health and beauty,Cash,80.47,9,760.4415,36.2115,9.2
689-05-1884,2019-03-04,March,Afternoon,A,Yangon,Member,Male,Health and beauty,Cash,48.63,10,510.6150,24.3150,8.8
628-90-8624,2019-03-14,March,Afternoon,B,Mandalay,Member,Male,Health and beauty,Cash,82.58,10,867.0900,41.2900,5.0
291-21-5991,2019-03-29,March,Afternoon,B,Mandalay,Member,Male,Health and beauty,Cash,61.29,5,321.7725,15.3225,7.0
731-59-7531,2019-03-30,March,Evening,B,Mandalay,Member,Male,Health and beauty,Cash,72.57,8,609.5880,29.0280,4.6
269-10-8440,2019-01-21,January,Evening,A,Yangon,Member,Male,Health and beauty,Cash,53.17,7,390.7995,18.6095,8.9
132-23-6451,2019-01-04,January,Afternoon,A,Yangon,Member,Male,Health and beauty,Cash,20.97,5,110.0925,5.2425,7.8
848-24-9445,2019-03-26,March,Evening,C,Naypyitaw,Member,Male,Health and beauty,Cash,43.70,2,91.7700,4.3700,4.9
280-17-4359,2019-01-25,January,Afternoon,C,Naypyitaw,Member,Male,Health and beauty,Cash,90.50,10,950.2500,45.2500,8.1
877-22-3308,2019-03-13,March,Afternoon,A,Yangon,Member,Male,Health and beauty,Cash,15.87,10,166.6350,7.9350,5.8
853-23-2453,2019-02-14,February,Afternoon,B,Mandalay,Member,Male,Health and beauty,Cash,75.74,4,318.1080,15.1480,7.6
617-15-4209,2019-03-16,March,Evening,C,Naypyitaw,Member,Male,Health and beauty,Cash,15.37,2,32.2770,1.5370,7.2
148-41-7930,2019-01-23,January,Morning,C,Naypyitaw,Normal,Male,Health and beauty,Cash,99.96,7,734.7060,34.9860,6.1
809-46-1866,2019-01-23,January,Evening,A,Yangon,Normal,Male,Health and beauty,Cash,58.15,4,244.2300,11.6300,8.4
234-36-2483,2019-02-15,February,Afternoon,B,Mandalay,Normal,Male,Health and beauty,Cash,57.59,6,362.8170,17.2770,5.1
636-17-0325,2019-02-25,February,Evening,B,Mandalay,Normal,Male,Health and beauty,Cash,62.57,4,262.7940,12.5140,9.5
629-42-4133,2019-02-19,February,Evening,C,Naypyitaw,Normal,Male,Health and beauty,Cash,21.80,8,183.1200,8.7200,8.3
186-79-9562,2019-03-29,March,Afternoon,B,Mandalay,Normal,Male,Health and beauty,Cash,71.77,7,527.5095,25.1195,8.9
778-89-7974,2019-03-30,March,Afternoon,C,Naypyitaw,Normal,Male,Health and beauty,Cash,70.21,6,442.3230,21.0630,7.4
227-50-3718,2019-03-04,March,Afternoon,A,Yangon,Normal,Male,Health and beauty,Cash,14.62,5,76.7550,3.6550,4.4
133-14-7229,2019-01-01,January,Morning,C,Naypyitaw,Normal,Male,Health and beauty,Cash,62.87,2,132.0270,6.2870,5.0
498-41-1961,2019-02-20,February,Evening,B,Mandalay,Normal,Male,Health and beauty,Cash,66.68,5,350.0700,16.6700,7.6
716-39-1409,2019-03-19,March,Evening,B,Mandalay,Normal,Male,Health and beauty,Cash,30.35,7,223.0725,10.6225,8.0
848-62-7243,2019-03-15,March,Afternoon,A,Yangon,Normal,Male,Health and beauty,Cash,24.89,9,235.2105,11.2005,7.4
131-70-8179,2019-02-17,February,Afternoon,A,Yangon,Member,Female,Health and beauty,Cash,92.09,3,290.0835,13.8135,4.2
149-14-0304,2019-02-06,February,Afternoon,C,Naypyitaw,Member,Female,Health and beauty,Cash,28.50,8,239.4000,11.4000,6.6
443-82-0585,2019-02-01,February,Evening,A,Yangon,Member,Female,Health and beauty,Cash,77.68,4,326.2560,15.5360,8.4
873-95-4984,2019-02-15,February,Evening,B,Mandalay,Member,Female,Health and beauty,Cash,76.90,7,565.2150,26.9150,7.7
423-64-4619,2019-03-07,March,Afternoon,A,Yangon,Member,Female,Health and beauty,Cash,15.55,9,146.9475,6.9975,5.0
565-17-3836,2019-03-12,March,Afternoon,A,Yangon,Member,Female,Health and beauty,Cash,47.67,4,200.2140,9.5340,9.1
687-15-1097,2019-01-03,January,Evening,C,Naypyitaw,Member,Female,Health and beauty,Cash,21.12,2,44.3520,2.1120,9.7
338-65-2210,2019-02-05,February,Evening,C,Naypyitaw,Member,Female,Health and beauty,Cash,68.60,10,720.3000,34.3000,9.1
382-03-4532,2019-02-02,February,Evening,A,Yangon,Member,Female,Health and beauty,Cash,18.33,1,19.2465,0.9165,4.3
605-03-2706,2019-03-25,March,Evening,A,Yangon,Normal,Female,Health and beauty,Cash,15.80,3,49.7700,2.3700,9.5
389-70-2397,2019-02-21,February,Morning,C,Naypyitaw,Normal,Female,Health and beauty,Cash,83.66,5,439.2150,20.9150,7.2
276-75-6884,2019-03-04,March,Morning,A,Yangon,Normal,Female,Health and beauty,Cash,68.71,3,216.4365,10.3065,8.7
559-61-5987,2019-01-14,January,Morning,B,Mandalay,Normal,Female,Health and beauty,Cash,17.75,1,18.6375,0.8875,8.6
563-47-4072,2019-01-22,January,Morning,B,Mandalay,Normal,Female,Health and beauty,Cash,55.81,6,351.6030,16.7430,9.9
797-88-0493,2019-03-26,March,Afternoon,A,Yangon,Normal,Female,Health and beauty,Cash,64.27,4,269.9340,12.8540,7.7
210-57-1719,2019-02-05,February,Afternoon,B,Mandalay,Normal,Female,Health and beauty,Cash,58.24,9,550.3680,26.2080,9.7
244-08-0162,2019-01-02,January,Afternoon,B,Mandalay,Normal,Female,Health and beauty,Cash,34.21,10,359.2050,17.1050,5.1
622-20-1945,2019-01-18,January,Afternoon,C,Naypyitaw,Normal,Female,Health and beauty,Cash,39.42,1,41.3910,1.9710,8.4
418-02-5978,2019-02-11,February,Morning,B,Mandalay,Normal,Female,Health and beauty,Cash,84.09,9,794.6505,37.8405,8.0
318-68-5053,2019-02-27,February,Evening,B,Mandalay,Normal,Female,Health and beauty,Cash,76.99,6,485.0370,23.0970,6.1
756-01-7507,2019-01-22,January,Evening,C,Naypyitaw,Normal,Female,Health and beauty,Cash,20.38,5,106.9950,5.0950,6.0
829-34-3910,2019-03-29,March,Evening,A,Yangon,Normal,Female,Health and beauty,Cash,71.38,10,749.4900,35.6900,5.7
883-69-1285,2019-03-06,March,Morning,B,Mandalay,Member,Male,Fashion accessories,Credit card,49.92,2,104.8320,4.9920,7.0
760-53-9233,2019-03-26,March,Evening,A,Yangon,Member,Male,Fashion accessories,Credit card,41.28,3,130.0320,6.1920,8.5
457-13-1708,2019-01-08,January,Evening,B,Mandalay,Member,Male,Fashion accessories,Credit card,65.23,10,684.9150,32.6150,5.2
491-38-3499,2019-02-26,February,Evening,A,Yangon,Member,Male,Fashion accessories,Credit card,55.45,1,58.2225,2.7725,4.9
133-77-3154,2019-02-16,February,Evening,B,Mandalay,Member,Male,Fashion accessories,Credit card,60.18,4,252.7560,12.0360,9.4
435-13-4908,2019-01-24,January,Evening,A,Yangon,Member,Male,Fashion accessories,Credit card,86.68,8,728.1120,34.6720,7.2
405-31-3305,2019-02-02,February,Evening,A,Yangon,Member,Male,Fashion accessories,Credit card,43.13,10,452.8650,21.5650,5.5
301-81-8610,2019-03-19,March,Evening,B,Mandalay,Member,Male,Fashion accessories,Credit card,25.42,8,213.5280,10.1680,6.7
662-47-5456,2019-03-17,March,Evening,C,Naypyitaw,Member,Male,Fashion accessories,Credit card,35.19,10,369.4950,17.5950,8.4
142-72-4741,2019-02-28,February,Evening,C,Naypyitaw,Member,Male,Fashion accessories,Credit card,93.20,2,195.7200,9.3200,6.0
263-10-3913,2019-01-09,January,Afternoon,C,Naypyitaw,Member,Male,Fashion accessories,Credit card,49.04,9,463.4280,22.0680,8.6
778-71-5554,2019-01-25,January,Afternoon,C,Naypyitaw,Member,Male,Fashion accessories,Credit card,15.43,1,16.2015,0.7715,6.1
651-96-5970,2019-03-03,March,Evening,A,Yangon,Normal,Male,Fashion accessories,Credit card,46.41,1,48.7305,2.3205,4.0
788-21-5741,2019-02-17,February,Afternoon,A,Yangon,Normal,Male,Fashion accessories,Credit card,45.38,3,142.9470,6.8070,7.2
286-62-6248,2019-01-16,January,Evening,B,Mandalay,Normal,Male,Fashion accessories,Credit card,39.21,4,164.6820,7.8420,9.0
453-12-7053,2019-03-10,March,Evening,C,Naypyitaw,Normal,Male,Fashion accessories,Credit card,45.74,3,144.0810,6.8610,6.5
616-87-0016,2019-03-09,March,Afternoon,B,Mandalay,Normal,Male,Fashion accessories,Credit card,95.54,7,702.2190,33.4390,9.6
286-75-7818,2019-01-31,January,Evening,B,Mandalay,Normal,Male,Fashion accessories,Credit card,69.08,2,145.0680,6.9080,6.9
446-47-6729,2019-01-02,January,Evening,C,Naypyitaw,Normal,Male,Fashion accessories,Credit card,99.82,2,209.6220,9.9820,6.7
687-47-8271,2019-02-08,February,Afternoon,A,Yangon,Normal,Male,Fashion accessories,Credit card,98.98,10,1039.2900,49.4900,8.7
746-94-0204,2019-01-29,January,Morning,A,Yangon,Normal,Male,Fashion accessories,Credit card,83.24,9,786.6180,37.4580,7.4
628-34-3388,2019-01-05,January,Evening,C,Naypyitaw,Normal,Male,Fashion accessories,Credit card,27.38,6,172.4940,8.2140,7.9
871-79-8483,2019-02-25,February,Evening,B,Mandalay,Normal,Male,Fashion accessories,Credit card,94.13,5,494.1825,23.5325,4.8
756-93-1854,2019-02-02,February,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,83.35,2,175.0350,8.3350,9.5
607-76-6216,2019-03-02,March,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,92.49,5,485.5725,23.1225,8.6
115-38-7388,2019-03-30,March,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,10.18,8,85.5120,4.0720,9.5
307-04-2070,2019-02-05,February,Afternoon,A,Yangon,Member,Female,Fashion accessories,Credit card,30.62,1,32.1510,1.5310,4.1
247-11-2470,2019-03-01,March,Afternoon,A,Yangon,Member,Female,Fashion accessories,Credit card,22.32,4,93.7440,4.4640,4.4
821-14-9046,2019-01-18,January,Afternoon,B,Mandalay,Member,Female,Fashion accessories,Credit card,17.48,6,110.1240,5.2440,6.1
191-29-0321,2019-02-27,February,Evening,B,Mandalay,Member,Female,Fashion accessories,Credit card,19.77,10,207.5850,9.8850,5.0
725-67-2480,2019-03-24,March,Evening,B,Mandalay,Member,Female,Fashion accessories,Credit card,58.75,6,370.1250,17.6250,5.9
359-90-3665,2019-01-14,January,Evening,B,Mandalay,Member,Female,Fashion accessories,Credit card,18.08,4,75.9360,3.6160,9.5
339-18-7061,2019-02-13,February,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,92.98,2,195.2580,9.2980,8.0
339-12-4827,2019-01-05,January,Morning,B,Mandalay,Member,Female,Fashion accessories,Credit card,73.96,1,77.6580,3.6980,5.0
510-09-5628,2019-03-15,March,Evening,A,Yangon,Member,Female,Fashion accessories,Credit card,19.66,10,206.4300,9.8300,7.2
271-88-8734,2019-02-08,February,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,97.21,10,1020.7050,48.6050,8.7
115-99-4379,2019-03-14,March,Evening,B,Mandalay,Member,Female,Fashion accessories,Credit card,54.73,7,402.2655,19.1555,8.5
860-79-0874,2019-02-15,February,Afternoon,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,99.30,10,1042.6500,49.6500,6.6
755-12-3214,2019-03-05,March,Evening,C,Naypyitaw,Member,Female,Fashion accessories,Credit card,44.22,5,232.1550,11.0550,8.6
608-96-3517,2019-03-23,March,Evening,B,Mandalay,Member,Female,Fashion accessories,Credit card,91.54,4,384.4680,18.3080,4.8
381-20-0914,2019-01-12,January,Afternoon,A,Yangon,Member,Female,Fashion accessories,Credit card,20.01,9,189.0945,9.0045,5.7
593-08-5916,2019-03-19,March,Afternoon,A,Yangon,Normal,Female,Fashion accessories,Credit card,15.50,1,16.2750,0.7750,7.4
801-88-0346,2019-01-05,January,Evening,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,76.06,3,239.5890,11.4090,9.8
652-43-6591,2019-03-09,March,Afternoon,A,Yangon,Normal,Female,Fashion accessories,Credit card,97.29,8,817.2360,38.9160,6.2
308-39-1707,2019-01-26,January,Evening,A,Yangon,Normal,Female,Fashion accessories,Credit card,12.09,1,12.6945,0.6045,8.2
852-62-7105,2019-01-12,January,Morning,B,Mandalay,Normal,Female,Fashion accessories,Credit card,83.25,10,874.1250,41.6250,4.4
881-41-7302,2019-01-26,January,Morning,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,64.99,1,68.2395,3.2495,4.5
241-11-2261,2019-01-10,January,Morning,B,Mandalay,Normal,Female,Fashion accessories,Credit card,79.86,7,586.9710,27.9510,5.5
308-81-0538,2019-02-25,February,Evening,A,Yangon,Normal,Female,Fashion accessories,Credit card,73.05,4,306.8100,14.6100,4.9
837-55-7229,2019-02-22,February,Evening,B,Mandalay,Normal,Female,Fashion accessories,Credit card,47.44,1,49.8120,2.3720,6.8
261-12-8671,2019-01-25,January,Evening,B,Mandalay,Normal,Female,Fashion accessories,Credit card,60.96,2,128.0160,6.0960,4.9
632-90-0281,2019-03-08,March,Evening,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,37.55,10,394.2750,18.7750,9.3
139-52-2867,2019-02-13,February,Morning,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,22.51,7,165.4485,7.8785,4.8
189-08-9157,2019-01-08,January,Afternoon,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,31.73,9,299.8485,14.2785,5.9
225-98-1496,2019-03-02,March,Afternoon,C,Naypyitaw,Normal,Female,Fashion accessories,Credit card,27.02,3,85.1130,4.0530,7.1
189-17-4241,2019-03-10,March,Afternoon,A,Yangon,Normal,Female,Fashion accessories,Credit card,87.67,2,184.1070,8.7670,7.7
873-14-6353,2019-02-16,February,Morning,A,Yangon,Member,Male,Food and beverages,Credit card,24.82,7,182.4270,8.6870,7.1
631-34-1880,2019-01-08,January,Evening,C,Naypyitaw,Member,Male,Food and beverages,Credit card,24.31,3,76.5765,3.6465,4.3
190-59-3964,2019-02-03,February,Afternoon,B,Mandalay,Member,Male,Food and beverages,Credit card,47.16,5,247.5900,11.7900,6.0
182-88-2763,2019-03-20,March,Evening,B,Mandalay,Member,Male,Food and beverages,Credit card,79.91,3,251.7165,11.9865,5.0
589-02-8023,2019-01-15,January,Morning,A,Yangon,Member,Male,Food and beverages,Credit card,83.77,2,175.9170,8.3770,7.0
828-46-6863,2019-01-23,January,Morning,A,Yangon,Member,Male,Food and beverages,Credit card,98.53,6,620.7390,29.5590,4.0
470-32-9057,2019-03-28,March,Afternoon,A,Yangon,Member,Male,Food and beverages,Credit card,51.34,5,269.5350,12.8350,9.1
235-46-8343,2019-02-14,February,Morning,C,Naypyitaw,Member,Male,Food and beverages,Credit card,27.66,10,290.4300,13.8300,8.9
612-36-5536,2019-02-17,February,Morning,A,Yangon,Member,Male,Food and beverages,Credit card,80.96,8,680.0640,32.3840,7.4
442-48-3607,2019-03-14,March,Morning,A,Yangon,Member,Male,Food and beverages,Credit card,23.48,2,49.3080,2.3480,7.9
175-54-2529,2019-03-03,March,Evening,A,Yangon,Member,Male,Food and beverages,Credit card,22.17,8,186.2280,8.8680,9.6
316-55-4634,2019-01-26,January,Afternoon,B,Mandalay,Member,Male,Food and beverages,Credit card,80.05,5,420.2625,20.0125,9.4
782-95-9291,2019-02-20,February,Afternoon,A,Yangon,Member,Male,Food and beverages,Credit card,92.29,5,484.5225,23.0725,9.0
633-44-8566,2019-03-27,March,Evening,A,Yangon,Member,Male,Food and beverages,Credit card,49.38,7,362.9430,17.2830,7.3
794-42-3736,2019-01-26,January,Afternoon,B,Mandalay,Normal,Male,Food and beverages,Credit card,33.33,2,69.9930,3.3330,6.4
176-64-7711,2019-03-27,March,Evening,B,Mandalay,Normal,Male,Food and beverages,Credit card,32.32,3,101.8080,4.8480,4.3
152-68-2907,2019-02-15,February,Afternoon,A,Yangon,Normal,Male,Food and beverages,Credit card,52.20,3,164.4300,7.8300,9.5
355-34-6244,2019-01-13,January,Evening,B,Mandalay,Normal,Male,Food and beverages,Credit card,72.39,2,152.0190,7.2390,8.1
866-99-7614,2019-02-11,February,Afternoon,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,89.20,10,936.6000,44.6000,4.4
534-01-4457,2019-01-27,January,Afternoon,A,Yangon,Normal,Male,Food and beverages,Credit card,81.71,6,514.7730,24.5130,8.0
729-46-7422,2019-02-23,February,Afternoon,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,35.89,1,37.6845,1.7945,7.9
732-67-5346,2019-01-11,January,Evening,A,Yangon,Normal,Male,Food and beverages,Credit card,13.79,5,72.3975,3.4475,7.8
596-42-3999,2019-03-10,March,Afternoon,B,Mandalay,Normal,Male,Food and beverages,Credit card,18.22,7,133.9170,6.3770,6.6
634-97-8956,2019-02-17,February,Evening,A,Yangon,Normal,Male,Food and beverages,Credit card,32.90,3,103.6350,4.9350,9.1
785-13-7708,2019-01-14,January,Evening,B,Mandalay,Normal,Male,Food and beverages,Credit card,73.06,7,536.9910,25.5710,4.2
540-11-4336,2019-01-11,January,Afternoon,A,Yangon,Normal,Male,Food and beverages,Credit card,24.94,9,235.6830,11.2230,5.6
548-46-9322,2019-02-20,February,Afternoon,B,Mandalay,Normal,Male,Food and beverages,Credit card,39.90,10,418.9500,19.9500,5.9
101-17-6199,2019-03-13,March,Evening,A,Yangon,Normal,Male,Food and beverages,Credit card,45.79,7,336.5565,16.0265,7.0
393-65-2792,2019-01-06,January,Afternoon,C,Naypyitaw,Normal,Male,Food and beverages,Credit card,89.48,10,939.5400,44.7400,9.6
329-62-1586,2019-01-21,January,Evening,A,Yangon,Normal,Male,Food and beverages,Credit card,54.67,3,172.2105,8.2005,8.6
746-04-1077,2019-01-01,January,Morning,B,Mandalay,Member,Female,Food and beverages,Credit card,84.63,10,888.6150,42.3150,9.0
313-66-9943,2019-03-27,March,Evening,B,Mandalay,Member,Female,Food and beverages,Credit card,29.15,3,91.8225,4.3725,7.3
549-23-9016,2019-02-13,February,Evening,C,Naypyitaw,Member,Female,Food and beverages,Credit card,14.87,2,31.2270,1.4870,8.9
842-40-8179,2019-02-11,February,Morning,B,Mandalay,Member,Female,Food and beverages,Credit card,77.20,10,810.6000,38.6000,5.6
641-51-2661,2019-02-12,February,Afternoon,C,Naypyitaw,Member,Female,Food and beverages,Credit card,87.10,10,914.5500,43.5500,9.9
131-15-8856,2019-03-30,March,Evening,C,Naypyitaw,Member,Female,Food and beverages,Credit card,72.52,8,609.1680,29.0080,4.0
544-32-5024,2019-03-28,March,Evening,C,Naypyitaw,Member,Female,Food and beverages,Credit card,49.79,4,209.1180,9.9580,6.4
827-44-5872,2019-02-07,February,Morning,B,Mandalay,Member,Female,Food and beverages,Credit card,54.36,10,570.7800,27.1800,6.1
234-03-4040,2019-03-03,March,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,73.05,10,767.0250,36.5250,8.7
710-46-4433,2019-02-15,February,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,77.40,9,731.4300,34.8300,4.5
650-98-6268,2019-03-20,March,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,20.87,3,65.7405,3.1305,8.0
889-04-9723,2019-01-07,January,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,89.14,4,374.3880,17.8280,7.8
374-17-3652,2019-02-05,February,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,42.82,9,404.6490,19.2690,8.9
870-76-1733,2019-02-01,February,Morning,A,Yangon,Member,Female,Food and beverages,Credit card,14.23,5,74.7075,3.5575,4.4
420-11-4919,2019-02-17,February,Evening,C,Naypyitaw,Member,Female,Food and beverages,Credit card,71.39,5,374.7975,17.8475,5.5
488-25-4221,2019-02-22,February,Morning,C,Naypyitaw,Member,Female,Food and beverages,Credit card,30.41,1,31.9305,1.5205,8.4
787-56-0757,2019-02-23,February,Evening,C,Naypyitaw,Member,Female,Food and beverages,Credit card,80.36,4,337.5120,16.0720,8.3
692-92-5582,2019-02-20,February,Afternoon,B,Mandalay,Member,Female,Food and beverages,Credit card,54.84,3,172.7460,8.2260,5.9
886-18-2897,2019-03-22,March,Evening,A,Yangon,Normal,Female,Food and beverages,Credit card,56.56,5,296.9400,14.1400,4.5
151-33-7434,2019-02-04,February,Evening,B,Mandalay,Normal,Female,Food and beverages,Credit card,67.77,1,71.1585,3.3885,6.5
120-54-2248,2019-01-22,January,Evening,B,Mandalay,Normal,Female,Food and beverages,Credit card,28.86,5,151.5150,7.2150,8.0
471-06-8611,2019-02-06,February,Morning,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,52.42,1,55.0410,2.6210,6.3
585-86-8361,2019-02-03,February,Morning,A,Yangon,Normal,Female,Food and beverages,Credit card,27.28,5,143.2200,6.8200,8.6
420-97-3340,2019-03-28,March,Afternoon,A,Yangon,Normal,Female,Food and beverages,Credit card,71.68,3,225.7920,10.7520,9.2
698-98-5964,2019-01-17,January,Afternoon,A,Yangon,Normal,Female,Food and beverages,Credit card,81.21,10,852.7050,40.6050,6.3
841-18-8232,2019-01-05,January,Evening,B,Mandalay,Normal,Female,Food and beverages,Credit card,71.20,1,74.7600,3.5600,9.2
862-17-9201,2019-01-29,January,Morning,B,Mandalay,Normal,Female,Food and beverages,Credit card,84.05,6,529.5150,25.2150,7.7
110-05-6330,2019-03-25,March,Evening,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,39.43,6,248.4090,11.8290,9.4
283-79-9594,2019-01-25,January,Afternoon,B,Mandalay,Normal,Female,Food and beverages,Credit card,48.51,7,356.5485,16.9785,5.2
790-29-1172,2019-03-10,March,Evening,B,Mandalay,Normal,Female,Food and beverages,Credit card,57.34,3,180.6210,8.6010,7.9
894-41-5205,2019-01-19,January,Evening,C,Naypyitaw,Normal,Female,Food and beverages,Credit card,43.18,8,362.7120,17.2720,8.3
321-49-7382,2019-02-15,February,Evening,B,Mandalay,Member,Male,Sports and travel,Credit card,88.31,1,92.7255,4.4155,5.2
722-13-2115,2019-03-14,March,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,42.85,1,44.9925,2.1425,9.3
311-13-6971,2019-02-20,February,Afternoon,B,Mandalay,Member,Male,Sports and travel,Credit card,31.99,10,335.8950,15.9950,9.9
361-59-0574,2019-03-15,March,Afternoon,B,Mandalay,Member,Male,Sports and travel,Credit card,90.53,8,760.4520,36.2120,6.5
842-29-4695,2019-01-16,January,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,17.14,7,125.9790,5.9990,7.9
284-54-4231,2019-01-19,January,Afternoon,C,Naypyitaw,Member,Male,Sports and travel,Credit card,80.93,1,84.9765,4.0465,9.0
